region,season,quadrat,species,sex,stage,is_gravid,carapace_width,carapace_length,front_width,left_claw_length,right_claw_length
Ria Formosa,summer,1,Afruca farensis,male,pre_puberty,False,35.0,27.0,25.0,20.0,16.0
Ria Formosa,summer,1,Afruca farensis,male,pre_puberty,False,26.0,21.0,15.0,13.0,12.0
Ria Formosa,summer,1,Afruca farensis,,pre_puberty,False,27.0,21.0,17.0,12.0,13.0
Ria Formosa,summer,1,Afruca farensis,male,pre_puberty,False,38.0,30.0,28.0,21.0,21.0
Ria Formosa,summer,1,Afruca farensis,male,pre_puberty,False,30.0,23.0,15.0,20.0,11.0
Ria Formosa,summer,1,Afruca farensis,male,pre_puberty,False,26.0,20.0,12.0,13.0,12.0
Ria Formosa,summer,1,Afruca farensis,male,pre_puberty,False,31.0,25.0,24.0,12.0,16.0
Ria Formosa,summer,1,Afruca farensis,,pre_puberty,False,34.0,26.0,14.0,15.0,18.0
Ria Formosa,summer,1,Afruca farensis,,pre_puberty,False,37.0,29.0,14.0,21.0,14.0
Ria Formosa,summer,1,Afruca farensis,male,pre_puberty,False,25.0,19.0,19.0,11.0,14.0
Ria Formosa,summer,1,Afruca farensis,male,pre_puberty,False,34.0,26.0,16.0,18.0,13.0
Ria Formosa,summer,1,Afruca farensis,,pre_puberty,False,32.0,25.0,18.0,11.0,15.0
Ria Formosa,summer,1,Afruca farensis,male,pre_puberty,False,35.0,28.0,18.0,21.0,17.0
Ria Formosa,summer,1,Afruca farensis,male,pre_puberty,False,35.0,28.0,25.0,20.0,17.0
Ria Formosa,summer,1,Afruca farensis,male,pre_puberty,False,28.0,21.0,16.0,13.0,12.0
Ria Formosa,summer,1,Afruca farensis,male,pre_puberty,False,38.0,30.0,27.0,21.0,23.0
Ria Formosa,summer,1,Afruca farensis,male,pre_puberty,False,28.0,22.0,20.0,11.0,14.0
Ria Formosa,summer,1,Afruca farensis,,pre_puberty,False,26.0,21.0,13.0,15.0,11.0
Ria Formosa,summer,1,Afruca farensis,,pre_puberty,False,27.0,21.0,15.0,11.0,12.0
Ria Formosa,summer,1,Afruca farensis,,pre_puberty,False,28.0,22.0,12.0,11.0,9.0
Ria Formosa,summer,1,Afruca farensis,male,pre_puberty,False,37.0,29.0,18.0,18.0,14.0
Ria Formosa,summer,1,Afruca farensis,male,pre_puberty,False,37.0,29.0,20.0,17.0,14.0
Ria Formosa,summer,1,Afruca farensis,male,pre_puberty,False,32.0,25.0,13.0,14.0,14.0
Ria Formosa,summer,1,Afruca farensis,male,pre_puberty,False,35.0,28.0,15.0,19.0,14.0
Ria Formosa,summer,1,Afruca farensis,male,pre_puberty,False,33.0,26.0,21.0,21.0,21.0
Ria Formosa,summer,1,Afruca farensis,male,pre_puberty,False,30.0,24.0,18.0,19.0,16.0
Ria Formosa,summer,1,Afruca farensis,male,pre_puberty,False,31.0,24.0,21.0,15.0,10.0
Ria Formosa,summer,1,Afruca farensis,male,pre_puberty,False,32.0,25.0,18.0,15.0,20.0
Ria Formosa,summer,1,Afruca farensis,male,pre_puberty,False,27.0,21.0,17.0,19.0,12.0
Ria Formosa,summer,1,Afruca farensis,male,pre_puberty,False,29.0,23.0,12.0,16.0,16.0
Ria Formosa,summer,1,Afruca farensis,male,pre_puberty,False,35.0,27.0,24.0,16.0,17.0
Ria Formosa,summer,1,Afruca farensis,male,pre_puberty,False,36.0,28.0,19.0,20.0,15.0
Ria Formosa,summer,1,Afruca farensis,male,pre_puberty,False,35.0,27.0,16.0,19.0,18.0
Ria Formosa,summer,1,Afruca farensis,male,pre_puberty,False,34.0,27.0,25.0,16.0,14.0
Ria Formosa,summer,1,Afruca farensis,male,pre_puberty,False,35.0,28.0,15.0,21.0,17.0
Ria Formosa,summer,1,Afruca farensis,male,pre_puberty,False,31.0,24.0,23.0,13.0,15.0
Ria Formosa,summer,1,Afruca farensis,male,pre_puberty,False,33.0,26.0,21.0,20.0,27.0
Ria Formosa,summer,1,Afruca farensis,male,pre_puberty,False,27.0,21.0,20.0,15.0,14.0
Ria Formosa,summer,1,Afruca farensis,male,pre_puberty,False,36.0,28.0,15.0,18.0,22.0
Ria Formosa,summer,1,Afruca farensis,male,pre_puberty,False,34.0,27.0,16.0,17.0,18.0
Ria Formosa,summer,1,Afruca farensis,male,pre_puberty,False,34.0,26.0,26.0,16.0,24.0
Ria Formosa,summer,1,Afruca farensis,male,pre_puberty,False,30.0,23.0,24.0,17.0,15.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,41.0,32.0,16.0,22.0,49.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,32.0,25.0,15.0,17.0,41.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,36.0,30.0,22.0,62.0,53.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,35.0,28.0,24.0,16.0,47.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,33.0,26.0,20.0,18.0,48.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,32.0,26.0,19.0,18.0,42.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,33.0,26.0,15.0,13.0,16.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,51.0,39.0,41.0,25.0,24.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,50.0,39.0,38.0,24.0,71.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,53.0,41.0,36.0,24.0,69.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,42.0,33.0,32.0,20.0,66.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,55.0,42.0,24.0,24.0,68.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,39.0,30.0,16.0,21.0,56.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,55.0,42.0,42.0,30.0,72.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,49.0,39.0,25.0,21.0,55.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,37.0,28.0,21.0,13.0,60.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,39.0,30.0,30.0,16.0,54.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,34.0,26.0,16.0,20.0,51.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,53.0,41.0,30.0,33.0,82.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,38.0,29.0,22.0,13.0,54.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,50.0,39.0,24.0,24.0,68.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,52.0,41.0,24.0,23.0,71.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,35.0,27.0,25.0,13.0,40.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,35.0,27.0,18.0,17.0,54.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,48.0,36.0,31.0,21.0,76.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,37.0,29.0,15.0,24.0,38.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,35.0,27.0,21.0,16.0,48.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,37.0,29.0,31.0,18.0,50.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,49.0,38.0,28.0,29.0,65.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,41.0,31.0,23.0,18.0,50.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,42.0,32.0,29.0,20.0,48.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,49.0,39.0,21.0,25.0,69.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,37.0,29.0,18.0,21.0,59.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,33.0,25.0,15.0,24.0,53.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,43.0,33.0,29.0,29.0,50.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,43.0,33.0,22.0,34.0,59.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,41.0,33.0,27.0,25.0,70.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,32.0,25.0,14.0,15.0,38.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,41.0,31.0,23.0,27.0,51.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,51.0,40.0,22.0,28.0,57.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,54.0,41.0,25.0,68.0,76.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,50.0,38.0,22.0,30.0,63.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,33.0,26.0,17.0,26.0,47.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,46.0,35.0,33.0,22.0,73.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,49.0,37.0,27.0,24.0,72.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,41.0,31.0,26.0,22.0,48.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,42.0,32.0,21.0,22.0,51.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,51.0,40.0,29.0,25.0,23.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,41.0,32.0,29.0,25.0,57.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,49.0,37.0,19.0,27.0,68.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,48.0,36.0,32.0,20.0,52.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,34.0,27.0,17.0,19.0,48.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,36.0,29.0,22.0,19.0,73.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,55.0,43.0,23.0,31.0,81.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,53.0,40.0,36.0,24.0,23.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,38.0,30.0,23.0,18.0,38.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,46.0,35.0,29.0,20.0,63.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,35.0,27.0,24.0,13.0,46.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,39.0,30.0,25.0,22.0,60.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,47.0,37.0,26.0,24.0,74.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,55.0,43.0,43.0,32.0,83.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,46.0,35.0,30.0,22.0,55.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,37.0,29.0,18.0,18.0,43.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,45.0,34.0,32.0,20.0,65.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,40.0,32.0,31.0,18.0,61.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,33.0,25.0,22.0,16.0,55.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,40.0,32.0,27.0,20.0,71.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,44.0,34.0,21.0,23.0,58.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,32.0,25.0,13.0,18.0,44.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,47.0,36.0,38.0,22.0,67.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,51.0,39.0,24.0,29.0,68.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,55.0,43.0,35.0,16.0,75.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,35.0,28.0,18.0,19.0,47.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,36.0,28.0,19.0,20.0,46.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,43.0,33.0,33.0,20.0,66.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,49.0,38.0,27.0,22.0,72.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,47.0,37.0,36.0,25.0,62.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,36.0,28.0,22.0,10.0,52.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,43.0,34.0,29.0,17.0,78.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,46.0,35.0,27.0,14.0,54.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,50.0,38.0,26.0,21.0,67.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,35.0,28.0,19.0,24.0,41.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,49.0,38.0,29.0,29.0,72.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,32.0,26.0,23.0,16.0,43.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,48.0,38.0,30.0,34.0,75.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,32.0,24.0,19.0,19.0,44.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,37.0,28.0,21.0,20.0,44.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,50.0,39.0,26.0,29.0,78.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,48.0,37.0,21.0,28.0,77.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,44.0,34.0,18.0,25.0,48.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,32.0,25.0,17.0,14.0,39.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,47.0,36.0,24.0,21.0,69.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,35.0,28.0,16.0,17.0,47.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,32.0,24.0,19.0,12.0,53.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,46.0,35.0,33.0,22.0,65.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,42.0,32.0,29.0,23.0,59.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,42.0,34.0,20.0,19.0,64.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,44.0,34.0,19.0,24.0,69.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,38.0,29.0,24.0,13.0,55.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,54.0,41.0,39.0,20.0,75.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,53.0,41.0,39.0,71.0,81.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,37.0,29.0,18.0,16.0,62.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,37.0,29.0,25.0,20.0,48.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,50.0,39.0,26.0,30.0,82.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,49.0,38.0,22.0,21.0,63.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,43.0,33.0,27.0,22.0,77.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,42.0,33.0,16.0,57.0,71.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,51.0,39.0,35.0,21.0,74.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,51.0,39.0,29.0,22.0,60.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,45.0,35.0,25.0,22.0,72.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,36.0,29.0,25.0,21.0,47.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,45.0,35.0,22.0,15.0,56.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,45.0,35.0,28.0,19.0,64.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,42.0,33.0,16.0,23.0,60.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,37.0,29.0,22.0,22.0,40.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,44.0,34.0,19.0,25.0,75.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,44.0,34.0,30.0,20.0,59.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,44.0,34.0,32.0,25.0,57.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,34.0,26.0,18.0,14.0,49.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,42.0,33.0,28.0,24.0,57.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,46.0,36.0,23.0,16.0,69.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,42.0,32.0,25.0,16.0,66.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,48.0,37.0,26.0,27.0,60.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,50.0,40.0,31.0,29.0,70.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,33.0,25.0,21.0,14.0,46.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,41.0,32.0,24.0,16.0,62.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,32.0,25.0,25.0,17.0,46.0
Ria Formosa,summer,1,Afruca farensis,male,sub_adult,False,36.0,28.0,23.0,15.0,42.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,98.0,74.0,72.0,54.0,139.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,96.0,73.0,72.0,49.0,131.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,99.0,76.0,53.0,52.0,128.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,72.0,56.0,46.0,36.0,118.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,75.0,57.0,54.0,41.0,116.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,129.0,98.0,62.0,76.0,173.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,70.0,54.0,33.0,35.0,103.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,131.0,100.0,100.0,62.0,80.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,119.0,90.0,77.0,61.0,160.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,98.0,75.0,73.0,47.0,144.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,87.0,66.0,39.0,52.0,102.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,99.0,76.0,75.0,50.0,133.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,84.0,64.0,40.0,43.0,114.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,76.0,59.0,44.0,47.0,112.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,121.0,91.0,78.0,59.0,160.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,106.0,81.0,45.0,54.0,152.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,127.0,96.0,78.0,69.0,189.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,121.0,92.0,83.0,60.0,64.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,89.0,68.0,60.0,43.0,110.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,117.0,88.0,82.0,55.0,164.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,111.0,83.0,80.0,57.0,152.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,98.0,74.0,45.0,55.0,155.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,98.0,75.0,41.0,47.0,150.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,125.0,95.0,56.0,60.0,179.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,80.0,60.0,38.0,43.0,101.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,129.0,98.0,61.0,62.0,211.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,92.0,70.0,73.0,47.0,124.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,91.0,69.0,52.0,41.0,127.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,106.0,81.0,45.0,51.0,137.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,109.0,83.0,67.0,47.0,143.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,130.0,98.0,74.0,66.0,172.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,123.0,94.0,48.0,58.0,167.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,71.0,54.0,41.0,32.0,101.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,91.0,70.0,53.0,41.0,128.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,92.0,69.0,42.0,45.0,126.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,102.0,78.0,54.0,52.0,133.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,92.0,70.0,56.0,41.0,50.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,75.0,57.0,53.0,35.0,45.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,88.0,68.0,58.0,43.0,137.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,78.0,60.0,35.0,40.0,108.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,87.0,67.0,60.0,42.0,115.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,66.0,51.0,55.0,32.0,81.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,78.0,59.0,58.0,44.0,110.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,82.0,62.0,41.0,43.0,117.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,66.0,51.0,57.0,37.0,92.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,85.0,65.0,51.0,43.0,117.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,89.0,68.0,51.0,45.0,40.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,122.0,93.0,61.0,63.0,183.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,103.0,78.0,61.0,45.0,147.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,75.0,57.0,31.0,35.0,92.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,84.0,65.0,46.0,48.0,126.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,96.0,74.0,42.0,43.0,130.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,98.0,74.0,76.0,56.0,128.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,88.0,67.0,53.0,46.0,118.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,92.0,71.0,72.0,46.0,131.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,89.0,68.0,52.0,49.0,131.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,114.0,88.0,70.0,47.0,150.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,102.0,78.0,78.0,58.0,144.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,121.0,93.0,56.0,54.0,145.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,127.0,97.0,74.0,47.0,204.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,91.0,70.0,55.0,58.0,130.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,74.0,56.0,59.0,43.0,104.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,105.0,81.0,51.0,43.0,163.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,115.0,87.0,85.0,54.0,182.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,82.0,63.0,46.0,36.0,115.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,82.0,62.0,56.0,43.0,123.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,78.0,59.0,63.0,40.0,102.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,74.0,57.0,56.0,35.0,89.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,121.0,91.0,92.0,55.0,162.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,118.0,89.0,65.0,67.0,165.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,106.0,82.0,85.0,54.0,168.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,72.0,55.0,34.0,34.0,92.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,73.0,55.0,31.0,33.0,106.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,77.0,59.0,44.0,39.0,108.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,69.0,53.0,48.0,32.0,96.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,121.0,91.0,68.0,66.0,164.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,128.0,97.0,64.0,58.0,166.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,96.0,73.0,45.0,42.0,129.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,116.0,88.0,53.0,66.0,174.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,128.0,97.0,80.0,70.0,191.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,71.0,55.0,43.0,33.0,102.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,131.0,99.0,94.0,61.0,171.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,113.0,85.0,68.0,46.0,162.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,104.0,78.0,55.0,53.0,131.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,125.0,95.0,84.0,49.0,161.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,117.0,88.0,97.0,53.0,150.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,123.0,95.0,65.0,67.0,181.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,102.0,77.0,48.0,49.0,52.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,90.0,68.0,61.0,42.0,46.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,85.0,65.0,41.0,36.0,100.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,70.0,53.0,37.0,40.0,94.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,81.0,62.0,34.0,33.0,94.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,91.0,69.0,50.0,42.0,116.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,122.0,93.0,81.0,58.0,183.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,88.0,67.0,45.0,46.0,121.0
Ria Formosa,summer,1,Afruca farensis,male,adult,False,116.0,88.0,67.0,61.0,157.0
